playerShort,player,club,leagueCountry,birthday,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,skin_colour,name_date,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
blaise-matuidi,Blaise Matuidi,Paris Saint-Germain,France,09.04.1987,175.0,70.0,Defensive Midfielder,364.0,167.0,89.0,108.0,21.0,59.0,2.0,0.0,0.75,blaise-matuidi09.04.1987,125.1703260146374,0.04727837554717482,0.0005997919280364821,0.0,0.06712258925673578,0.04516106502666857,0.0006023314751526362,0.0,0.06508930006653227
bnel-nicoli,Bănel Nicoliţă,AS Saint-Étienne,France,07.01.1985,175.0,71.0,Right Midfielder,249.0,116.0,66.0,67.0,28.0,53.0,1.0,0.0,0.25,bnel-nicoli07.01.1985,86.0851630073187,0.0784820785146542,0.0003130749174381464,0.0,0.08884021319159813,0.12994661052103978,0.0006987240690912243,0.0,0.15306401024405997
bosingwa, Bosingwa,Queens Park Rangers,England,24.08.1982,183.0,75.0,Right Fullback,314.0,158.0,78.0,78.0,6.0,41.0,0.0,2.0,0.5,bosingwa24.08.1982,103.58904971680302,0.046905835165963736,0.0,0.0017092199374700745,0.10039506098759646,0.07304321037408862,0.0,0.0010451641992277633,0.10575112738793317
brandao, Brandão,AS Saint-Étienne,France,16.06.1980,189.0,78.0,Center Forward,278.0,144.0,63.0,71.0,84.0,61.0,0.0,2.0,0.5,brandao16.06.1980,123.58904971680302,0.0813466401740204,0.0,0.00648444419291991,0.2842742401622699,0.1561246179109834,0.0,0.015880044980677,0.6530830803113137
brou-angoua,Brou Angoua,Valenciennes FC,France,28.11.1986,178.0,69.0,Center Back,128.0,34.0,44.0,50.0,3.0,25.0,0.0,1.0,1.0,brou-angoua28.11.1986,56.29452485840151,0.06471413187820246,0.0,0.0008045285957797043,0.08989147201812525,0.06146584823983044,0.0,0.0008079350075364688,0.08674979041715325
brynjar-gunnarsson,Brynjar Gunnarsson,Reading FC,England,16.10.1975,186.0,76.0,,327.0,130.0,74.0,123.0,21.0,48.0,2.0,3.0,0.25,brynjar-gunnarsson16.10.1975,208.05390058984193,0.044329753019675316,0.0010768403207738872,0.0012477730975673487,0.11900565678479882,0.060847372298958896,0.001600055375686289,0.001361424022603043,0.15639058314245216
busquets_2, Busquets,FC Barcelona,Spain,16.07.1988,189.0,73.0,Defensive Midfielder,339.0,251.0,54.0,34.0,12.0,74.0,1.0,1.0,0.25,busquets_216.07.1988,138.3796878657202,0.0670976744438146,0.00022889455085839855,0.0007023906472726555,0.09665166954183459,0.09743093480124554,0.000364045366054792,0.00036055628684255654,0.12075887276067471
cacau, Cacau,VfB Stuttgart,Germany,27.03.1981,178.0,74.0,Left Winger,414.0,183.0,85.0,146.0,123.0,79.0,1.0,2.0,0.75,cacau27.03.1981,174.67421272412173,0.06958018236546289,0.0004579975001941782,0.0003816645834951485,0.09667711611209212,0.10385236109147332,0.0004570978127895252,0.00038091484399127096,0.13089606579212257
camel-meriem,Camel Meriem,OGC Nice,France,18.10.1979,174.0,70.0,Attacking Midfielder,381.0,126.0,114.0,141.0,27.0,22.0,0.0,0.0,0.25,camel-meriem18.10.1979,22.0,0.012829439235812567,0.0,0.0,0.012829439235812567,0.01362535288038367,0.0,0.0,0.01362535288038367
capdevila, Capdevila,Espanyol Barcelona,Spain,03.02.1978,182.0,79.0,Left Fullback,574.0,296.0,121.0,157.0,47.0,91.0,3.0,2.0,0.25,capdevila03.02.1978,252.84453873875913,0.054424247550668506,0.001473242561424144,0.0009823630880799888,0.13390930392460132,0.07914895596818482,0.0041539060269908095,0.0013866171280808746,0.2599751381720715
carlos-vela,Carlos Vela,Real Sociedad,Spain,01.03.1989,177.0,75.0,Right Winger,264.0,119.0,60.0,85.0,69.0,33.0,0.0,1.0,0.375,carlos-vela01.03.1989,64.2945248584015,0.04314449382631697,0.0,0.001171414596900109,0.0798033570485018,0.07087987467357168,0.0,0.0028224055579678677,0.1592057155678877
carlton-cole,Carlton Cole,West Ham United,England,12.11.1983,190.0,88.0,Center Forward,365.0,130.0,90.0,145.0,81.0,41.0,1.0,2.0,1.0,carlton-cole12.11.1983,136.67421272412173,0.033974146696442754,0.004804260054804765,0.0014099458856492247,0.2370474603066588,0.03765508198100528,0.005241846504140059,0.0015383679957802346,0.25922492351513665
cedric-barbosa,Cédric Barbosa,Évian Thonon Gaillard,France,06.03.1976,179.0,67.0,,361.0,116.0,98.0,147.0,36.0,72.0,1.0,1.0,0.0,cedric-barbosa06.03.1976,136.3796878657202,0.060605381281508275,0.000471385768794869,0.000673408241135527,0.09727524722348495,0.060861987304468144,0.0004733816382185507,0.0006762594831693582,0.09768711517637373
cedric-carrasso,Cédric Carrasso,Girondins Bordeaux,France,30.12.1981,192.0,87.0,Goalkeeper,314.0,136.0,98.0,80.0,0.0,9.0,1.0,2.0,0.25,cedric-carrasso30.12.1981,104.67421272412172,0.010133410109138456,0.00028532301436006563,0.005417612495376563,0.18911497745872927,0.019321438031870603,0.0002865310853667272,0.005410310780576296,0.19811447091231532
cheik-tiote,Cheik Tioté,Newcastle United,England,21.06.1986,180.0,76.0,Defensive Midfielder,261.0,121.0,57.0,83.0,5.0,82.0,2.0,4.0,1.0,cheik-tiote21.06.1986,273.34842544824346,0.10848495615739895,0.0017645999977373896,0.005200047816691335,0.32960006038957823,0.1263631393220433,0.00222839405325927,0.0028847507182589304,0.29036682288151167
christian-benteke,Christian Benteke,Aston Villa,England,03.12.1990,190.0,83.0,Center Forward,216.0,92.0,46.0,78.0,84.0,21.0,1.0,3.0,0.75,christian-benteke03.12.1990,147.96873758252323,0.03130010601134929,0.0010083014929837162,0.0030599814477756684,0.16042059075090143,0.0406673832145506,0.0011001406243256915,0.0047983956634774,0.22722922747247895
christian-fuchs,Christian Fuchs,FC Schalke 04,Germany,07.04.1986,186.0,84.0,Left Fullback,411.0,162.0,96.0,153.0,25.0,66.0,2.0,1.0,0.0,christian-fuchs07.04.1986,163.4648508730389,0.04388853733631674,0.0015896329902572936,0.003768121181084267,0.2144033659117016,0.05565952366041434,0.0015865103252236438,0.011028192371475919,0.4532715166956197
christian-gentner,Christian Gentner,VfB Stuttgart,Germany,14.08.1985,189.0,80.0,Defensive Midfielder,377.0,170.0,84.0,123.0,53.0,28.0,0.0,0.0,0.0,christian-gentner14.08.1985,28.0,0.02167084050489803,0.0,0.0,0.02167084050489803,0.030334045522963888,0.0,0.0,0.030334045522963888
christian-traesch,Christian Träsch,VfL Wolfsburg,Germany,01.09.1987,180.0,75.0,Defensive Midfielder,276.0,115.0,65.0,96.0,10.0,29.0,1.0,1.0,0.25,christian-traesch01.09.1987,93.3796878657202,0.039301823188811244,0.003659001767855663,0.0006098336279759438,0.17944494675256556,0.041832513312217115,0.003651814047829359,0.0006086356746382265,0.1817003406067437
christophe-jallet,Christophe Jallet,Paris Saint-Germain,France,31.10.1983,178.0,65.0,Right Fullback,274.0,117.0,87.0,70.0,12.0,24.0,1.0,1.0,0.25,christophe-jallet31.10.1983,88.3796878657202,0.02306566308691663,0.0003048122912972286,0.000391901517382151,0.045414799208880745,0.025534989102468902,0.0003061028808152741,0.00039356084676249535,0.047978752513554546
ciprian-marica,Ciprian Marica,FC Schalke 04,Germany,02.10.1985,185.0,80.0,Right Winger,316.0,150.0,69.0,97.0,78.0,36.0,1.0,2.0,0.125,ciprian-marica02.10.1985,131.67421272412173,0.03554906194822892,0.0008999844140807106,0.0015276215802999403,0.1131313845110625,0.048515591255505135,0.0014313803200597176,0.0018633320242106219,0.1541851328212638
clemens-fritz,Clemens Fritz,Werder Bremen,Germany,07.12.1980,183.0,81.0,Right Fullback,419.0,178.0,103.0,138.0,17.0,76.0,2.0,0.0,0.25,clemens-fritz07.12.1980,142.1703260146374,0.07429536247018313,0.0011174698622526224,0.0,0.11126703501857713,0.09455231312675613,0.0011152747114936733,0.0,0.13145135875446465
clement-chantome,Clément Chantôme,Paris Saint-Germain,France,11.09.1987,179.0,71.0,Defensive Midfielder,231.0,102.0,67.0,62.0,9.0,36.0,2.0,0.0,0.25,clement-chantome11.09.1987,102.1703260146374,0.04492527466973027,0.005138840701165513,0.0,0.2149446569364352,0.05141798223514392,0.0055717967518278495,0.0,0.2357617860130172
cristian-molinaro,Cristian Molinaro,VfB Stuttgart,Germany,30.07.1983,178.0,72.0,Left Fullback,270.0,113.0,68.0,89.0,3.0,38.0,1.0,1.0,0.25,cristian-molinaro30.07.1983,102.3796878657202,0.04718438253128517,0.00036196576628249574,0.0004021841847583285,0.07174624187938602,0.06130044943478724,0.0003612547230110764,0.0004013941366789737,0.08581405962108922
cristian-rodriguez,Cristian Rodríguez,Atlético Madrid,Spain,30.09.1985,178.0,81.0,Left Midfielder,340.0,191.0,80.0,69.0,33.0,37.0,1.0,1.0,0.25,cristian-rodriguez30.09.1985,101.3796878657202,0.038641557051730537,0.0025744948138757,0.0005990092093246584,0.14256484622192667,0.056998855099056285,0.0035321020228671935,0.0012878787878787881,0.21416258102597824
cristiano-ronaldo, Cristiano Ronaldo,Real Madrid,Spain,05.02.1985,185.0,80.0,Left Winger,650.0,435.0,118.0,97.0,420.0,93.0,3.0,5.0,0.25,cristiano-ronaldo05.02.1985,348.7281133139636,0.052168317891457726,0.000801824115186262,0.0009351553769008637,0.10796204263448618,0.07703057213408192,0.0011955384313941787,0.0013843267670652012,0.15990700444234499
cuellar, Cuéllar,Sunderland AFC,England,23.08.1981,190.0,84.0,Center Back,291.0,130.0,73.0,88.0,13.0,50.0,2.0,2.0,0.25,cuellar23.08.1981,178.7593757314404,0.06185854061041738,0.0012000344307967294,0.001499200807835854,0.14847865231627683,0.0823623001029829,0.0017805430335959902,0.002106958383670646,0.20720811812445042
cyril-jeunechamp,Cyril Jeunechamp,Montpellier HSC,France,18.12.1975,177.0,68.0,Left Fullback,409.0,164.0,105.0,140.0,10.0,107.0,6.0,13.0,0.0,cyril-jeunechamp18.12.1975,712.3398012031319,0.0942126732848864,0.0053658160761261755,0.020444541705454414,0.9115437914507822,0.11691077064785979,0.005388535192714739,0.02963207307200056,1.2225129832271924
damien-gregorini,Damien Gregorini,AS Nancy,France,02.03.1979,194.0,90.0,Goalkeeper,261.0,84.0,87.0,90.0,0.0,5.0,0.0,0.0,0.0,damien-gregorini02.03.1979,5.0,0.009155486512459612,0.0,0.0,0.009155486512459612,0.00919425127117489,0.0,0.0,0.00919425127117489
damien-perquis,Damien Perquis,Real Betis,Spain,10.04.1984,184.0,78.0,Center Back,233.0,71.0,68.0,94.0,13.0,42.0,3.0,1.0,0.0,damien-perquis10.04.1984,172.5500138803576,0.06499698257624767,0.002474965378789972,0.0024335104880735003,0.22303717003318108,0.09781803385867023,0.003198725980212958,0.003870377049635157,0.3247700151209555
dani-alves, Dani Alves,FC Barcelona,Spain,06.05.1983,173.0,64.0,Right Fullback,583.0,373.0,110.0,100.0,39.0,146.0,8.0,2.0,0.375,dani-alves06.05.1983,473.2703537753526,0.07332641456718134,0.0035846124365399184,0.00023176290362604763,0.19917681129694706,0.11424130502900524,0.004706702192245742,0.00036860733806049113,0.2814987057902831
daniel-agger,Daniel Agger,Liverpool FC,England,12.12.1984,187.0,75.0,Center Back,302.0,161.0,67.0,74.0,23.0,23.0,0.0,1.0,0.25,daniel-agger12.12.1984,54.29452485840151,0.02569578430329726,0.0,0.00015468261540091098,0.03053650325612363,0.03850254379618827,0.0,0.00016877157304996402,0.04378416998439189
daniel-congre,Daniel Congré,Montpellier HSC,France,05.04.1985,184.0,79.0,Center Back,287.0,100.0,87.0,100.0,7.0,26.0,0.0,3.0,0.375,daniel-congre05.04.1985,119.88357457520453,0.031523821080554376,0.0,0.0034691167364819435,0.14008818102708528,0.049410833833796804,0.0,0.003483805139229502,0.1584348603652414
daniel-van-buyten,Daniel Van Buyten,Bayern München,Germany,07.02.1978,197.0,95.0,Center Back,477.0,266.0,88.0,123.0,60.0,42.0,1.0,4.0,0.25,daniel-van-buyten07.02.1978,200.26326244092473,0.029124979813675924,0.00014478630651299827,0.005474759146545399,0.20524524457121215,0.036475778853705634,0.00014450188920443055,0.0076138504390525705,0.2795284792459815
david-bellion,David Bellion,Girondins Bordeaux,France,27.11.1982,181.0,72.0,Center Forward,263.0,111.0,55.0,97.0,47.0,8.0,0.0,0.0,0.5,david-bellion27.11.1982,8.0,0.007838871550394977,0.0,0.0,0.007838871550394977,0.007872061699693714,0.0,0.0,0.007872061699693714
david-ducourtioux,David Ducourtioux,Valenciennes FC,France,11.04.1978,177.0,71.0,Right Fullback,276.0,81.0,84.0,111.0,7.0,41.0,0.0,0.0,0.0,david-ducourtioux11.04.1978,41.0,0.05475432003342308,0.0,0.0,0.05475432003342308,0.05498615238900857,0.0,0.0,0.05498615238900857
david-luiz, David Luiz,Chelsea FC,England,22.04.1987,185.0,73.0,Center Back,289.0,182.0,47.0,60.0,17.0,70.0,0.0,0.0,0.0,david-luiz22.04.1987,70.0,0.06959384692555876,0.0,0.0,0.06959384692555876,0.11195696644472444,0.0,0.0,0.11195696644472444
david-rozehnal,David Rozehnal,Lille OSC,France,05.07.1980,199.0,77.0,Center Back,390.0,181.0,97.0,112.0,7.0,41.0,1.0,1.0,0.25,david-rozehnal05.07.1980,105.3796878657202,0.042040351040843874,0.0004666995481810343,0.00048089737520388715,0.07253063653051346,0.05766988364444453,0.0005092079461164629,0.0004799527034290015,0.08953700335464555
david-sauget,David Sauget,FC Sochaux,France,23.11.1979,175.0,69.0,Left Fullback,224.0,71.0,55.0,98.0,3.0,18.0,0.0,1.0,0.0,david-sauget23.11.1979,49.29452485840151,0.023752725841578722,0.0,0.0006524052550572261,0.04416943831371887,0.028273394366104113,0.0,0.0006551675694642709,0.04877655215512223
david-villa, David Villa,FC Barcelona,Spain,03.12.1981,175.0,69.0,Center Forward,553.0,339.0,107.0,107.0,281.0,62.0,2.0,5.0,0.25,david-villa03.12.1981,284.64295030664493,0.03577558173080362,0.00038374685567711594,0.0037020448673519097,0.1643256441326891,0.05093992923299396,0.0006103302329541902,0.005870265775302451,0.2548399827092042
dejan-lovren,Dejan Lovren,Olympique Lyon,France,05.07.1989,188.0,84.0,Center Back,213.0,110.0,49.0,54.0,12.0,39.0,5.0,2.0,0.0,dejan-lovren05.07.1989,267.0148647533965,0.0655459431771621,0.005483875594727816,0.0009772890040378797,0.27756465617129455,0.08543317440916222,0.005925807753137978,0.000981426891454902,0.31220277812310426
diego, Diego,VfL Wolfsburg,Germany,28.02.1985,173.0,73.0,Attacking Midfielder,400.0,197.0,86.0,117.0,109.0,83.0,1.0,1.0,0.25,diego28.02.1985,147.3796878657202,0.07004669061360794,0.0012073080828435437,0.0003790857687418029,0.12185398434789653,0.10010604726995215,0.0015184732604945372,0.000378341095045384,0.16218498741952125
diego-benaglio,Diego Benaglio,VfL Wolfsburg,Germany,08.09.1983,194.0,89.0,Goalkeeper,371.0,157.0,87.0,127.0,0.0,20.0,0.0,2.0,0.25,diego-benaglio08.09.1983,82.58904971680302,0.02322236172655458,0.0,0.0010557334849906124,0.056261039516440174,0.03234680781682095,0.0,0.0010536596087823062,0.06532058463615245
dimitar-berbatov,Dimitar Berbatov,Fulham FC,England,30.01.1981,188.0,79.0,Center Forward,580.0,281.0,129.0,170.0,258.0,40.0,0.0,1.0,0.25,dimitar-berbatov30.01.1981,71.2945248584015,0.020788509969902808,0.0,0.00017378841643919516,0.026227135888261435,0.03201738356252698,0.0,0.00017344702756856017,0.03744532587838714
dimitri-payet,Dimitri Payet,Lille OSC,France,29.03.1987,174.0,70.0,Right Midfielder,311.0,120.0,82.0,109.0,55.0,31.0,1.0,1.0,0.5,dimitri-payet29.03.1987,95.3796878657202,0.0325884263476268,0.001631795399642415,0.0003274793501412495,0.09682495380299737,0.04818778668023546,0.0020523656854172737,0.00032886591304811256,0.1263823424238584
doni, Doni,Liverpool FC,England,22.10.1979,194.0,89.0,Goalkeeper,218.0,118.0,47.0,53.0,0.0,12.0,0.0,2.0,0.25,doni22.10.1979,74.58904971680302,0.015181691472162607,0.0,0.005692680305256362,0.1933314167959405,0.025468699428772373,0.0,0.006663133292811046,0.23398828989549036
duda_2, Duda,Málaga CF,Spain,27.06.1980,175.0,71.0,Left Midfielder,330.0,131.0,80.0,119.0,37.0,77.0,3.0,5.0,0.25,duda_227.06.1980,332.7281133139636,0.08259248561102348,0.001444443195511131,0.0031076094477629763,0.2276332853025434,0.11707072497220969,0.002297314854736347,0.004942497821479671,0.3477508823571872
dudu-aouate,Dudu Aouate,RCD Mallorca,Spain,17.10.1977,188.0,87.0,Goalkeeper,393.0,135.0,101.0,157.0,0.0,29.0,1.0,3.0,0.25,dudu-aouate17.10.1977,155.96873758252323,0.017278148073266615,0.00021443106909401277,0.004503052450974268,0.16529352181377577,0.023669983941022387,0.0003410419197359675,0.007161880314455317,0.2590810529814341
eden-hazard,Eden Hazard,Chelsea FC,England,07.01.1991,170.0,69.0,Right Winger,327.0,168.0,85.0,74.0,76.0,16.0,0.0,1.0,0.25,eden-hazard07.01.1991,47.29452485840151,0.014806656832719062,0.0,0.0004714136850313478,0.02955932411752323,0.02244145398867246,0.0,0.0005143514607236999,0.03853783856224541
emanuel-pogatetz,Emanuel Pogatetz,VfL Wolfsburg,Germany,16.01.1983,189.0,90.0,Center Back,429.0,152.0,114.0,163.0,13.0,79.0,2.0,3.0,0.25,emanuel-pogatetz16.01.1983,239.05390058984193,0.06052651454780095,0.000491338314384559,0.0026685082689913114,0.1602922211297538,0.08120713243626908,0.0004903731324945098,0.0031655244612657854,0.1964947914022196
emir-spahic,Emir Spahić,Sevilla FC,Spain,18.08.1980,185.0,80.0,Center Back,266.0,111.0,66.0,89.0,13.0,84.0,5.0,3.0,0.25,emir-spahic18.08.1980,343.309389611798,0.10382561777528267,0.0065936137072276435,0.001967530374905318,0.3835493303133348,0.17877119821308904,0.009216613610652994,0.0019721874525511153,0.5454230311563042
etienne-didot,Etienne Didot,Toulouse FC,France,24.07.1983,175.0,65.0,Defensive Midfielder,347.0,133.0,94.0,120.0,14.0,44.0,3.0,0.0,0.125,etienne-didot24.07.1983,143.2554890219561,0.037389618725285935,0.0011919230753940477,0.0,0.07682458796688262,0.03784913987694505,0.0011969697335221486,0.0,0.07745107862535218
fabien-audard,Fabien Audard,FC Lorient,France,28.03.1978,188.0,89.0,Goalkeeper,240.0,76.0,79.0,85.0,0.0,11.0,0.0,5.0,0.125,fabien-audard28.03.1978,167.47262429200754,0.013477161414291849,0.0,0.007171797768093365,0.23791516494731807,0.013534224346958607,0.0,0.007202163495753665,0.23892250889909356
fabien-camus,Fabien Camus,ESTAC Troyes,France,28.02.1985,176.0,68.0,Left Midfielder,267.0,104.0,65.0,98.0,36.0,28.0,3.0,1.0,0.25,fabien-camus28.02.1985,158.5500138803576,0.030184059088358632,0.006543179841843409,0.0004267291201202224,0.2600205157993557,0.04020157212834915,0.010260443180554833,0.0006691593378622717,0.40061103081729976
fabio-coentrao, Fábio Coentrão,Real Madrid,Spain,11.03.1988,179.0,70.0,Left Fullback,242.0,149.0,38.0,55.0,16.0,51.0,5.0,1.0,0.375,fabio-coentrao11.03.1988,247.720339894995,0.07759401529783477,0.00694905755804894,0.0009436061076203368,0.33703442214458823,0.11929826651060729,0.013273244998154016,0.001500758447817714,0.6054112634622978
fabrice-abriel,Fabrice Abriel,OGC Nice,France,06.07.1979,176.0,69.0,Right Midfielder,259.0,105.0,79.0,75.0,13.0,16.0,0.0,0.0,0.5,fabrice-abriel06.07.1979,16.0,0.013445310685043739,0.0,0.0,0.013445310685043739,0.013502238760231043,0.0,0.0,0.013502238760231043
fabrice-ehret,Fabrice Ehret,Évian Thonon Gaillard,France,28.09.1979,184.0,73.0,Left Midfielder,305.0,102.0,82.0,121.0,14.0,35.0,2.0,4.0,0.125,fabrice-ehret28.09.1979,226.34842544824343,0.04399797207358498,0.0012271742847626424,0.0038324315488836008,0.20453335769800673,0.04661706653363395,0.0012323701981622936,0.003846339832841546,0.20775961293791473
fernando-navarro, Fernando Navarro,Sevilla FC,Spain,25.06.1982,176.0,69.0,Left Fullback,387.0,170.0,85.0,132.0,3.0,117.0,4.0,3.0,0.125,fernando-navarro25.06.1982,343.2242266044793,0.09780575385566316,0.001045648993194375,0.001426709339467567,0.1770494121336191,0.13835169943657133,0.0016630525675019742,0.002269110041250262,0.26438478531446874
florent-balmont,Florent Balmont,Lille OSC,France,02.02.1980,170.0,64.0,Defensive Midfielder,410.0,176.0,127.0,107.0,14.0,86.0,0.0,4.0,0.0,florent-balmont02.02.1980,211.17809943360604,0.07861230156186383,0.0,0.002846986386727972,0.16770738781285313,0.1240815545027445,0.0,0.002859040660435545,0.21355387352192542
florian-marange,Florian Marange,Girondins Bordeaux,France,03.03.1986,176.0,70.0,Left Fullback,146.0,57.0,43.0,46.0,2.0,15.0,1.0,0.0,0.0,florian-marange03.03.1986,48.0851630073187,0.024908645137007804,0.0014679118238787587,0.0,0.07347474711040702,0.027492466643649138,0.0014741270312946097,0.0,0.07626419976752609
franck-beria,Franck Béria,Lille OSC,France,23.05.1983,180.0,72.0,Right Fullback,292.0,129.0,92.0,71.0,3.0,52.0,3.0,0.0,0.625,franck-beria23.05.1983,151.2554890219561,0.06399970099060766,0.001748679085430172,0.0,0.12185503357955385,0.0848201441915826,0.0017560830745819121,0.0,0.14292043896851853
francois-clerc,François Clerc,AS Saint-Étienne,France,18.04.1983,186.0,77.0,Right Fullback,247.0,122.0,67.0,58.0,9.0,30.0,0.0,0.0,0.0,francois-clerc18.04.1983,30.0,0.026340561831303254,0.0,0.0,0.026340561831303254,0.026452089003827155,0.0,0.0,0.026452089003827155
frederic-piquionne,Frédéric Piquionne,West Ham United,England,08.12.1978,188.0,77.0,Center Forward,389.0,132.0,118.0,139.0,82.0,32.0,3.0,4.0,0.5,frederic-piquionne08.12.1978,256.43358845556213,0.01776303288071566,0.0011545910394486453,0.003156165383173877,0.15473356166862487,0.018550444612488837,0.0012173830179727473,0.00331428720019547,0.1625468033788578
gabriel-obertan,Gabriel Obertan,Newcastle United,England,26.02.1989,186.0,79.0,Right Winger,168.0,85.0,38.0,45.0,7.0,4.0,0.0,0.0,0.25,gabriel-obertan26.02.1989,4.0,0.009416738069932644,0.0,0.0,0.009416738069932644,0.01584282205247622,0.0,0.0,0.01584282205247622
gael-danic,Gaël Danic,Valenciennes FC,France,19.11.1981,176.0,65.0,Left Midfielder,267.0,87.0,78.0,102.0,33.0,20.0,1.0,1.0,0.0,gael-danic19.11.1981,84.3796878657202,0.019159719085000564,0.005976498140077803,0.001992166046692601,0.2792370241326968,0.02050214898995559,0.006001802913128054,0.0020006009710426846,0.28168063352863504
